7.248752	7.088436	1
8.927126	9.258179	1
15.830809	15.654243	0
18.116138	19.602295	0
7.741529	8.306422	1
-0.031604	0.015299	2
-1.498488	-3.298949	2
16.798069	16.961079	0
7.570112	6.825599	1
8.481418	8.329947	1
7.613203	6.534210	1
16.609575	15.794256	0
15.551857	18.216201	0
8.390470	4.454176	1
5.389010	6.251439	1
-0.429079	-2.059382	2
7.689926	7.255189	1
14.580619	14.165829	0
8.425534	9.651431	1
17.075662	17.233943	0
15.753939	17.817607	0
14.599380	14.152256	0
7.432862	7.601615	1
8.151985	7.727708	1
8.198663	7.455781	1
8.174273	7.406779	1
16.118467	16.296555	0
7.993886	6.504235	1
-0.723988	-0.731187	2
15.114337	14.623755	0
15.287333	14.605919	0
5.848396	5.263778	1
7.658065	7.215691	1
8.867418	8.918957	1
7.550697	7.483858	1
-0.516568	-2.297545	2
15.730259	15.892451	0
8.734391	9.016615	1
8.992216	7.750880	1
16.006366	15.555446	0
15.443394	15.626356	0
2.097448	0.601660	2
8.384760	7.777288	1
0.028850	-0.041562	2
15.821069	16.897356	0
9.338024	8.237143	1
9.790729	8.150161	1
16.837872	16.731586	0
8.654432	6.998282	1
-1.907973	-3.105073	2
-0.108416	-2.064471	2
7.552963	8.222645	1
-1.261330	-0.826053	2
16.026721	17.804004	0
16.203693	15.746425	0
9.657429	8.214419	1
1.241061	-0.144249	2
1.026771	0.554996	2
1.771209	2.116711	2
7.840978	7.412013	1
0.627257	0.442088	2
16.853269	16.603829	0
16.314826	16.044756	0
6.700504	2.988361	1
0.994438	0.306783	2
15.746363	16.607300	0
-2.019541	-1.747603	2
-0.810855	-0.422870	2
1.808005	2.129639	2
15.859252	14.417236	0
7.362453	7.717502	1
2.566429	2.005184	2
7.191751	7.697629	1
8.103582	9.303330	1
16.233625	17.043326	0
16.340736	15.810812	0
15.042551	15.026529	0
6.116720	6.103701	1
-0.255211	0.776058	2
0.717393	2.288224	2
0.847966	1.362231	2
15.469570	14.672420	0
7.842692	7.534572	1
-0.695053	-0.437606	2
15.915617	15.561808	0
-0.330457	-0.581087	2
7.141233	7.298514	1
6.641573	6.358165	1
15.289072	16.422619	0
2.088391	2.194517	2
8.999489	8.648596	1
17.363163	17.355767	0
-0.297107	-0.630870	2
6.158053	4.560009	1
9.835206	8.605907	1
8.185601	8.853539	1
8.140412	8.672929	1
7.167067	7.016758	1
7.284348	7.345912	1
8.242667	10.467568	1
8.276401	9.626023	1
16.971003	16.596661	0
14.492793	14.476842	0
16.907269	16.147851	0
0.800726	2.832818	2
6.678266	5.708401	1
-0.054310	-0.418804	2
0.071992	1.367058	2
16.426035	18.081210	0
8.125755	8.300246	1
16.667657	16.514862	0
17.626197	18.161509	0
1.529501	1.833151	2
9.297239	8.502314	1
-0.685047	0.584972	2
15.464077	15.759844	0
0.969757	0.430865	2
-0.855301	-1.208296	2
-1.295593	-1.952314	2
6.840531	6.912067	1
14.896815	12.880637	0
16.654436	15.930402	0
15.828420	15.038010	0
8.574762	7.877033	1
6.208368	7.208767	1
6.994888	6.039945	1
0.926530	1.426332	2
0.001930	-0.532668	2
6.703533	6.591869	1
0.274906	0.218906	2
-0.074575	-2.798925	2
0.772301	1.337623	2
1.294942	1.343586	2
14.738711	15.203076	0
15.928064	17.677535	0
0.194269	0.728813	2
-0.157229	0.600829	2
7.113710	8.152877	1
17.620452	17.824410	0
2.455406	2.866762	2
7.185292	7.059798	1
15.002697	14.750795	0
8.482446	9.462466	1
16.604741	16.679666	0
7.680823	6.590488	1
15.414811	15.569887	0
7.490991	7.062045	1
1.146360	1.827863	2
15.651768	15.213689	0
7.497209	6.483197	1
1.253663	0.271978	2
7.327095	7.710280	1
7.142639	5.942287	1
8.403838	9.232195	1
17.593813	17.601383	0
8.410318	9.954524	1
0.014415	-0.467533	2
15.452367	16.132459	0
0.331385	0.285497	2
15.468807	14.743583	0
9.264563	10.223271	1
-0.002871	-0.628614	2
8.774481	9.636461	1
-1.744771	-2.514131	2
8.742895	8.863723	1
0.493060	0.503628	2
16.448478	15.904682	0
-1.221259	-2.969071	2
7.267537	6.490106	1
15.379269	15.447234	0
8.750480	8.557225	1
17.388424	17.602358	0
15.103686	16.656918	0
-1.443322	-1.806018	2
-1.351552	-1.287000	2
-1.549497	-2.602178	2
0.502116	0.785082	2
7.157864	7.879937	1
17.347832	18.722131	0
-0.243001	-1.022441	2
7.981913	7.376586	1
9.280360	10.341546	1
6.766531	4.977299	1
14.721029	14.658002	0
-0.677410	-0.732542	2
6.588106	6.600382	1
16.668862	16.997799	0
-0.714431	-1.804356	2
17.947525	18.857174	0
0.888609	2.048006	2
8.230172	7.203067	1
7.183587	6.650349	1
0.696693	-1.017159	2
0.201820	-0.357360	2
0.629743	1.480179	2
8.131714	8.396315	1
-0.990950	-1.404604	2
-0.270478	1.756851	2
7.871677	7.609944	1
-0.135408	0.859397	2
7.845368	7.336929	1
15.378248	14.553171	0
7.628697	6.812264	1
15.010828	14.743483	0
15.954379	16.149166	0
0.773592	0.747501	2
1.352876	0.849203	2
16.893510	16.940969	0
0.318486	-0.713977	2
15.632694	14.480805	0
7.579526	7.177292	1
7.575338	7.594899	1
-0.759970	-0.788440	2
16.695513	16.938119	0
6.568193	7.018441	1
-0.855748	-2.207559	2
0.503749	-0.231973	2
15.318566	15.658732	0
14.332416	15.710649	0
15.980589	16.397338	0
-1.743206	0.659062	2
16.936773	18.214328	0
0.635997	-0.210653	2
6.340114	5.542630	1
-1.309104	-2.025535	2
-0.837503	-0.135090	2
16.341195	17.859974	0
7.146870	8.295019	1
15.724306	15.999530	0
0.965058	0.958104	2
1.213172	2.252541	2
16.278211	16.542796	0
7.404539	6.475865	1
8.267990	8.177759	1
7.758674	7.074901	1
15.484093	16.237462	0
0.524457	2.168728	2
14.948863	15.026813	0
8.552298	8.326856	1
16.071106	15.284159	0
0.528658	1.960338	2
8.727455	9.521066	1
1.345088	-0.103203	2
6.526932	8.514296	1
-0.391686	0.236471	2
7.635182	6.238237	1
0.744616	-0.516487	2
16.994032	15.411855	0
1.303602	1.274052	2
9.557744	10.368911	1
9.408220	8.136418	1
15.955451	16.759893	0
16.269880	15.262206	0
14.117243	13.733513	0
-0.300708	-0.197805	2
15.111215	14.266174	0
8.381496	8.023234	1
0.528234	0.114667	2
-1.057633	-1.256034	2
8.998944	9.544653	1
15.456108	16.311960	0
0.268380	-0.104989	2
-1.069896	-1.804035	2
-0.002828	0.470225	2
15.802469	16.128504	0
-2.412438	-1.979845	2
16.036846	16.730494	0
14.400678	15.169571	0
-0.192428	-0.402814	2
8.495071	8.900462	1
15.759720	16.106564	0
0.472481	1.068829	2
8.324463	9.850164	1
6.430922	6.845471	1
16.255623	14.527117	0
7.619673	7.929333	1
15.779213	17.041185	0
-0.754847	0.192741	2
2.049804	1.022969	2
7.409292	7.768190	1
8.398769	8.695825	1
8.409991	8.167830	1
8.092572	7.688946	1
15.612611	16.878869	0
6.603577	6.006517	1
16.345603	13.564844	0
9.748488	9.264480	1
0.375199	2.152869	2
8.516737	7.869648	1
-0.797423	-2.479293	2
16.831141	16.517873	0
0.638567	0.368235	2
6.838218	6.171961	1
17.796804	17.253496	0
7.888781	8.109844	1
17.426884	16.860978	0
15.131450	14.702719	0
15.172358	14.478282	0
8.088470	7.786997	1
0.652498	2.773906	2
0.113527	0.110726	2
-0.402882	1.075088	2
-2.544737	-0.983859	2
16.531623	15.723450	0
7.981892	9.199738	1
15.738690	16.243511	0
7.186416	7.148898	1
6.471933	7.982745	1
18.012665	17.546284	0
7.419080	5.729350	1
9.649549	9.989398	1
0.672247	0.603405	2
18.987660	19.948277	0
14.593215	13.569534	0
-1.253086	-0.320733	2
-0.063463	0.336021	2
8.941349	9.449660	1
8.892766	8.418570	1
0.050403	0.523514	2
7.270324	5.838718	1
15.800815	15.518819	0
8.032894	6.399373	1
-1.100826	-2.712522	2
-0.571045	-0.315923	2
0.731910	1.654913	2
16.773986	17.740798	0
16.189681	14.394409	0
7.125699	7.101985	1
7.664665	7.465841	1
14.429805	14.931923	0
-1.950677	-0.113776	2
16.890005	16.643550	0
15.512544	15.001052	0
5.873357	5.198852	1
-1.495806	-2.712356	2
7.348935	5.164645	1
15.161799	13.795973	0
7.677934	7.738849	1
7.855430	8.105600	1
6.956057	7.514405	1
6.783673	6.664377	1
8.231169	8.028122	1
0.556064	-0.642820	2
9.340031	10.328917	1
6.622737	7.992834	1
7.177908	8.845094	1
15.063160	14.222138	0
-0.127732	-0.331914	2
8.553005	9.998391	1
7.689408	7.059660	1
7.992637	8.164000	1
17.171095	16.441555	0
16.471751	18.276233	0
7.765134	9.110951	1
1.357826	0.568604	2
7.923562	7.542117	1
7.216492	7.172957	1
6.435821	6.544854	1
8.940096	10.439163	1
16.001266	16.030163	0
7.662450	8.762714	1
0.279045	0.308592	2
13.164895	14.308668	0
15.548503	14.918237	0
5.685911	5.905289	1
9.646753	9.466695	1
8.564229	8.353240	1
8.371809	8.859010	1
1.210230	0.702318	2
2.392574	3.059909	2
13.906885	13.450139	0
16.205719	16.120212	0
11.400108	11.961805	1
7.050281	8.039189	1
17.097880	17.720976	0
7.690698	8.092303	1
7.961797	7.759124	1
15.116354	15.626087	0
17.136511	15.311613	0
-0.600949	0.413566	2
16.178993	15.387685	0
-1.002035	-0.357000	2
14.098061	13.904719	0
15.647545	16.903598	0
7.930136	9.435682	1
8.176705	7.590371	1
13.521743	14.154080	0
14.731137	13.728052	0
-0.292339	0.976447	2
-0.543525	-0.475147	2
15.931376	14.862865	0
7.515003	6.978953	1
-1.142022	-0.660394	2
7.442116	8.163501	1
8.434534	8.834632	1
16.154795	15.550837	0
15.291000	14.545614	0
-0.321354	-1.192500	2
10.547883	12.201731	1
15.062001	14.849733	0
-2.192374	-1.622887	2
-1.235914	0.281314	2
0.482730	1.402771	2
1.283193	1.728850	2
-2.759245	-3.883066	2
1.415689	-0.198883	2
16.042649	15.838294	0
6.319300	5.706765	1
14.736067	15.992551	0
8.009269	6.889257	1
6.600365	7.026832	1
14.534914	15.925104	0
0.219422	-0.220254	2
8.396649	9.208309	1
-1.902502	-1.546791	2
8.018462	8.413493	1
-0.744150	0.180184	2
8.181865	8.968124	1
15.206027	15.394522	0
15.635635	15.162973	0
6.935273	7.927171	1
15.708023	15.955446	0
0.265868	-0.535896	2
1.586482	2.340557	2
8.207966	9.304358	1
8.147045	7.605891	1
18.589193	18.275431	0
15.513402	15.151041	0
7.798605	7.203088	1
17.478181	16.003337	0
14.973740	14.406824	0
7.839204	8.907675	1
0.216209	-0.503328	2
8.038046	7.062550	1
16.851029	15.288564	0
8.368885	8.607788	1
-0.312225	1.162797	2
15.065370	16.266756	0
9.177835	9.240552	1
9.646833	8.354832	1
0.303749	0.861247	2
-0.514114	-0.306172	2
14.727157	13.944940	0
15.154398	16.147979	0
7.950158	9.921797	1
17.133035	17.466796	0
15.223994	14.900365	0
-0.948281	-3.275786	2
1.677320	2.251175	2
-1.051334	-2.300962	2
6.911888	7.453670	1
7.946364	8.973897	1
16.204579	16.402817	0
14.318192	13.885378	0
17.497401	16.061113	0
15.580492	16.125355	0
14.596056	12.606474	0
7.117076	6.582000	1
6.734456	7.657695	1
16.376247	18.675150	0
7.529967	5.784008	1
7.107912	6.753362	1
7.831401	8.551680	1
16.977264	16.461681	0
-0.745720	-0.130218	2
1.281249	-0.035346	2
9.048129	8.135476	1
14.566681	14.080937	0
6.481957	7.633607	1
14.986940	13.960754	0
7.383996	8.110786	1
14.971945	15.397038	0
-0.342437	0.598178	2
0.316226	0.083641	2
15.076871	16.495565	0
-0.399702	-0.168314	2
15.859733	18.467615	0
5.578811	6.219708	1
16.248336	18.345733	0
9.445462	9.405413	1
17.346995	19.640267	0
16.314239	17.561028	0
-1.145333	-0.604277	2
16.579632	16.910362	0
0.016987	1.063511	2
16.828247	17.931212	0
8.085860	7.960691	1
17.392453	18.216511	0
6.938194	6.561188	1
18.005409	18.942918	0
5.475743	5.851803	1
17.385083	17.239549	0
-0.811340	-0.634021	2
-0.088270	-0.892822	2
0.465942	-0.210387	2
6.922181	7.285092	1
2.464284	2.691087	2
7.697593	7.293369	1
-0.456605	-1.046601	2
8.164678	7.895106	1
18.697934	19.554666	0
16.210913	18.426490	0
8.268256	9.283573	1
16.993016	17.230175	0
-1.215876	-2.071386	2
-0.522460	-1.412463	2
16.275175	15.800891	0
6.459178	6.306662	1
0.553167	0.313337	2
7.084455	9.504112	1
9.585707	11.317319	1
0.389003	0.249542	2
15.741236	14.361416	0
6.886951	7.448527	1
16.103484	15.691221	0
6.507892	6.836078	1
14.792132	14.855232	0
8.523446	7.791985	1
7.294748	8.853434	1
16.695083	17.478230	0
16.445356	15.999695	0
15.493917	15.767486	0
0.665842	-0.099414	2
8.371158	8.328732	1
17.681744	16.317803	0
18.198303	18.566242	0
7.960160	6.769074	1
0.773170	0.418359	2
6.689468	6.373092	1
15.427615	18.908260	0
0.546181	1.021301	2
15.561822	14.975486	0
8.431928	8.727320	1
14.775827	13.707261	0
7.170697	7.773116	1
1.419650	1.765586	2
16.582555	15.861465	0
18.176750	19.395298	0
15.988245	15.569113	0
16.387690	16.027345	0
-1.562547	-1.396042	2
0.295147	1.495445	2
1.970491	2.269535	2
8.065135	8.658129	1
-0.640645	0.601421	2
6.937246	6.768092	1
0.614505	0.224080	2
0.330007	1.878771	2
-1.289201	-0.253296	2
7.479248	7.758582	1
15.848495	14.718869	0
-0.197197	1.124869	2
0.030461	0.639856	2
16.567304	16.130342	0
9.653113	8.773063	1
1.431190	0.520775	2
1.110045	0.407053	2
-1.040264	-3.036933	2
13.984377	15.152278	0
-0.166541	0.540149	2
8.234716	8.781506	1
1.873793	1.774201	2
8.402094	9.721014	1
7.952849	9.950169	1
-0.267133	0.100760	2
17.317481	18.130115	0
8.197962	8.625312	1
14.953858	13.693614	0
15.059665	14.411061	0
-1.018172	-2.716486	2
15.608140	15.397326	0
15.458298	15.395968	0
-1.167334	0.161929	2
14.721431	16.070628	0
8.094034	7.233047	1
15.680332	14.915799	0
8.630078	8.961595	1
15.759319	14.211189	0
0.474788	0.228762	2
7.252540	8.002102	1
16.103662	16.975538	0
9.634757	7.307325	1
16.055577	16.632100	0
16.762915	16.456668	0
6.349279	5.211679	1
7.168742	6.451843	1
14.461172	14.919679	0
-1.206623	-2.165646	2
16.939256	15.958882	0
-0.013296	1.351992	2
15.448481	16.110029	0
-0.030929	0.784795	2
15.778889	15.295559	0
1.206218	1.864620	2
17.072574	17.063471	0
-0.477240	-0.721334	2
8.718356	9.565537	1
8.650592	9.510621	1
19.303639	18.498320	0
-0.262307	-0.599883	2
11.837328	12.853259	1
8.939967	9.388078	1
0.078006	0.456722	2
0.811454	0.681905	2
-0.758284	-1.082310	2
16.304313	15.967452	0
6.797085	4.975066	1
16.090034	15.517396	0
13.721941	12.530741	0
8.065689	8.410762	1
13.323722	13.589932	0
8.340310	7.185224	1
0.742826	0.234403	2
13.654950	12.391984	0
-0.323013	-0.475815	2
14.917231	17.525720	0
14.029169	13.661325	0
-0.863072	0.785024	2
1.185587	2.277153	2
-0.869284	-0.401040	2
0.608379	0.465803	2
15.269854	12.822775	0
10.998770	9.613319	1
8.271332	7.624987	1
0.646398	0.969313	2
0.191792	0.630979	2
13.632594	12.918557	0
6.828521	6.868569	1
7.816735	8.264455	1
15.167969	15.334283	0
-0.953328	-1.219261	2
7.915193	7.741760	1
0.186572	0.828921	2
10.935832	12.461479	1
7.405044	7.962239	1
15.546155	14.443433	0
0.436626	-0.145183	2
6.788149	5.726198	1
-0.039753	0.240566	2
16.232756	16.109016	0
8.396721	8.530334	1
9.630432	10.366483	1
-1.227882	-0.691471	2
1.769748	3.722921	2
-1.208974	-1.160190	2
15.105781	15.273828	0
8.540189	9.096676	1
13.318430	12.973260	0
6.639937	8.003899	1
16.014363	17.736247	0
8.700164	6.900613	1
7.744532	9.126737	1
0.759957	0.120088	2
16.899757	15.861629	0
6.873516	7.166465	1
9.328417	9.533740	1
-0.699600	0.512857	2
16.829155	17.239252	0
15.859186	17.618316	0
6.051323	3.158914	1
15.063132	14.395939	0
16.877949	14.858481	0
8.445731	9.203193	1
8.903273	10.707961	1
6.489377	7.810783	1
-0.458302	1.020677	2
7.293080	8.019964	1
17.944133	17.108558	0
-1.049192	-0.295769	2
0.712448	1.943500	2
15.730896	15.671623	0
-0.886310	-1.985988	2
15.294142	16.172960	0
-0.269791	-0.100914	2
-0.184957	-0.039779	2
0.277020	-1.318856	2
9.943942	10.960575	1
16.712843	14.807914	0
7.848069	8.844784	1
9.136443	8.443595	1
0.340061	-1.247373	2
-0.077087	1.408183	2
-0.832051	-1.535601	2
-0.078061	-0.388428	2
17.163156	15.877010	0
16.510072	16.964677	0
17.678578	16.295982	0
8.300380	9.908955	1
0.649003	2.431681	2
9.932400	9.988459	1
15.619849	14.708691	0
17.144942	17.314129	0
-1.951125	-1.627823	2
0.506394	0.804862	2
15.365854	14.086056	0
6.963806	6.597679	1
14.834429	16.093954	0
0.444766	2.157034	2
16.484038	16.000749	0
-1.652233	-1.383851	2
16.271105	15.998879	0
0.009775	-0.937718	2
7.522004	8.156413	1
9.508663	10.596985	1
8.689049	9.336682	1
7.747162	8.206785	1
-0.402530	1.018499	2
17.902462	17.084637	0
16.412998	16.278400	0
-0.180199	-1.399473	2
0.396836	-1.391067	2
16.559825	16.702572	0
-2.381651	-3.343668	2
16.196060	15.967119	0
16.377922	17.259613	0
0.209560	1.438942	2
-0.146261	2.274325	2
17.014267	17.268223	0
14.916758	15.360780	0
17.087238	17.947609	0
1.020339	0.418482	2
7.300152	9.624001	1
16.520474	17.250480	0
8.397599	7.957088	1
7.170516	7.766847	1
8.170967	7.809303	1
-1.287346	-0.937842	2
8.460853	8.839176	1
-0.652175	-2.288564	2
8.010955	6.743097	1
17.088058	16.003012	0
9.499514	9.775449	1
0.272233	1.401661	2
8.005394	7.695919	1
9.028374	9.661054	1
6.754158	7.100998	1
-0.387773	0.089328	2
8.231039	9.535051	1
-0.138063	1.618150	2
15.350171	14.124625	0
-1.089916	-1.056859	2
0.998657	0.923661	2
7.415066	6.781675	1
8.779795	7.388116	1
-0.724840	-1.673075	2
15.851145	16.048592	0
10.651814	10.856887	1
16.812094	16.347631	0
9.687307	10.590019	1
15.860709	16.108328	0
0.453039	1.460115	2
9.087736	10.121545	1
15.256910	17.478938	0
8.531871	9.066969	1
16.569099	15.400757	0
-0.551732	-1.579341	2
8.772676	7.801938	1
6.389526	5.393839	1
-0.749140	-1.608844	2
7.995717	6.973465	1
8.199288	7.984460	1
0.342315	1.394821	2
-0.812379	-0.459646	2
1.200830	3.126487	2
8.403584	8.424293	1
-0.750462	-1.251587	2
-2.173076	-3.043279	2
8.913175	8.002785	1
0.847244	0.187786	2
14.246596	13.352706	0
7.316588	9.257988	1
14.168426	15.433557	0
-0.171702	-0.604099	2
6.773703	7.388359	1
13.607542	14.782645	0
0.832056	0.378601	2
8.158183	9.498340	1
-0.547140	-3.253774	2
8.532080	8.422954	1
17.202458	18.020153	0
7.706761	6.869221	1
16.017235	15.767153	0
17.617088	17.756013	0
-0.666654	-0.276189	2
1.072813	2.297802	2
15.714276	13.677293	0
6.857251	7.369195	1
16.340424	16.906315	0
15.876789	16.565928	0
0.504477	2.053542	2
-0.495074	-0.223722	2
9.906801	8.683847	1
14.628191	14.067254	0
15.109612	16.402611	0
-0.622190	0.766975	2
13.918388	13.871571	0
-0.765304	-1.405612	2
15.641546	16.029484	0
1.149351	1.807389	2
-0.008271	-0.722086	2
16.183293	16.259369	0
16.443451	15.344627	0
16.772618	15.615113	0
16.064405	16.323690	0
-1.383361	-1.979365	2
16.369151	16.258330	0
8.158859	8.111515	1
1.217560	1.329071	2
15.686920	15.197757	0
-0.166700	-0.908726	2
8.301881	7.252510	1
16.970191	16.228086	0
15.680517	17.233180	0
0.010613	-0.887066	2
-0.582351	-0.954961	2
7.147611	7.686757	1
14.982378	14.907497	0
16.823631	16.858741	0
15.684583	14.754598	0
-0.049394	0.331940	2
-1.012146	-0.039976	2
16.688446	14.450100	0
16.491881	16.730648	0
-1.804841	-1.337570	2
-0.750545	-1.890414	2
-0.290000	0.113252	2
0.457516	1.586576	2
-0.793109	-1.046912	2
16.097874	15.534954	0
15.685481	15.501220	0
6.594531	6.718787	1
1.337230	2.844760	2
16.569345	19.373624	0
7.721312	7.492696	1
0.272748	1.003960	2
17.823815	16.330917	0
17.751783	16.482259	0
15.121779	15.651118	0
16.926804	18.577427	0
8.566245	8.590839	1
0.860789	-1.715309	2
0.152744	1.091342	2
-0.000035	0.685167	2
6.707819	8.706586	1
6.917106	7.525716	1
9.782848	9.114930	1
1.226978	2.535161	2
0.068363	-0.926949	2
0.012733	1.289549	2
5.332223	4.124715	1
8.604007	9.759498	1
16.445077	18.969279	0
5.853886	6.894545	1
-0.947725	-2.029043	2
-0.324573	-1.051985	2
-0.653210	-1.095744	2
15.464775	15.809392	0
7.819307	8.337043	1
7.038845	7.430230	1
6.841362	6.115786	1
7.369845	9.730062	1
9.031968	9.973179	1
0.850469	0.924509	2
17.075594	16.364336	0
8.452282	7.326269	1
6.871637	6.640684	1
7.761741	8.492785	1
0.901649	0.841795	2
15.535888	16.344751	0
14.009142	13.387865	0
17.302056	19.596689	0
-1.963734	-4.138297	2
0.679505	0.503863	2
7.929691	10.117500	1
8.801224	9.469267	1
0.231535	-0.501784	2
6.814252	9.114190	1
-0.952261	-1.640603	2
-0.213024	0.718379	2
0.091702	-0.077946	2
-0.049439	-0.726219	2
9.349062	6.931697	1
-1.115790	0.251682	2
8.028000	9.584617	1
16.878250	18.101170	0
16.026664	14.461445	0
14.915613	14.160433	0
16.322421	14.340398	0
0.721630	0.142396	2
7.938407	5.794116	1
9.418055	8.633624	1
15.685000	16.795623	0
14.743699	16.480543	0
9.418206	8.940917	1
-0.361615	0.113895	2
15.069602	15.677235	0
1.640648	1.286186	2
-0.818593	-1.885574	2
15.853932	15.830564	0
16.472087	16.997672	0
-0.516797	-0.523367	2
4.014874	4.873284	1
15.245106	15.172503	0
7.875259	6.874901	1
15.095708	14.894876	0
7.395787	8.694138	1
8.596036	7.748993	1
8.736402	9.985290	1
7.503649	7.191576	1
-0.590290	-0.393452	2
7.671814	7.322574	1
15.297663	15.681911	0
-0.944006	-1.947995	2
15.213672	13.941296	0
-1.810648	-2.075387	2
9.465702	8.797255	1
9.160407	10.688174	1
